runId,playerCount,lineup,personas,classes,omitted,result,defeated,lostAtRank,lostByClass,lostByPersona,turns,exactKills,jesters,yields
b593,3,mixed,slayer+bulwark+hoarder,quartermaster+surgeon+executioner,sentinel,lost,6,Q,executioner,hoarder,18,2,1,1
b594,3,mixed,slayer+bulwark+hoarder,quartermaster+surgeon+executioner,sentinel,lost,8,K,surgeon,bulwark,19,2,0,0
b595,3,mixed,slayer+bulwark+hoarder,quartermaster+surgeon+executioner,sentinel,lost,8,K,quartermaster,slayer,21,5,1,0
b596,3,mixed,slayer+bulwark+hoarder,quartermaster+surgeon+executioner,sentinel,lost,7,Q,surgeon,bulwark,21,2,1,1
b597,3,mixed,slayer+bulwark+hoarder,quartermaster+surgeon+executioner,sentinel,lost,8,K,surgeon,bulwark,24,4,1,0
b598,3,mixed,slayer+bulwark+hoarder,quartermaster+surgeon+executioner,sentinel,lost,3,J,surgeon,bulwark,8,2,1,0
b599,3,mixed,slayer+bulwark+hoarder,quartermaster+surgeon+executioner,sentinel,lost,5,Q,surgeon,bulwark,13,3,1,0
b600,3,mixed,slayer+bulwark+hoarder,quartermaster+surgeon+executioner,sentinel,lost,6,Q,surgeon,bulwark,17,4,1,1
b601,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,6,Q,surgeon,slayer,17,0,1,1
b602,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,3,J,surgeon,slayer,8,1,0,0
b603,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,6,Q,sentinel,slayer,17,3,1,0
b604,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,9,K,sentinel,slayer,25,2,1,0
b605,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,8,K,executioner,slayer,20,3,1,0
b606,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,3,J,surgeon,slayer,8,1,0,1
b607,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,6,Q,surgeon,slayer,14,3,1,0
b608,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,8,K,surgeon,slayer,18,6,1,0
b609,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,7,Q,surgeon,slayer,24,2,1,0
b610,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,6,Q,surgeon,slayer,18,3,1,0
b611,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,5,Q,sentinel,slayer,15,2,0,1
b612,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,3,J,surgeon,slayer,8,1,0,1
b613,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,4,Q,executioner,slayer,13,1,1,1
b614,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,6,Q,sentinel,slayer,16,3,0,0
b615,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,6,Q,surgeon,slayer,17,2,1,0
b616,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,6,Q,surgeon,slayer,18,2,1,2
b617,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,stalled,4,,,,1993,4,1,1979
b618,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,11,K,surgeon,slayer,36,4,2,0
b619,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,6,Q,surgeon,slayer,17,2,1,0
b620,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,5,Q,executioner,slayer,11,2,1,0
b621,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,6,Q,surgeon,slayer,14,3,0,0
b622,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,6,Q,sentinel,slayer,13,3,1,0
b623,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,4,Q,sentinel,slayer,11,2,0,1
b624,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,5,Q,executioner,slayer,11,4,0,0
b625,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,7,Q,executioner,slayer,16,3,0,0
b626,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,3,J,surgeon,slayer,8,2,0,0
b627,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,5,Q,surgeon,slayer,16,3,1,0
b628,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,4,Q,executioner,slayer,11,1,1,0
b629,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,4,Q,surgeon,slayer,12,3,0,3
b630,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,4,Q,executioner,slayer,10,2,0,1
b631,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,4,Q,executioner,slayer,10,3,0,0
b632,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,4,Q,executioner,slayer,13,1,0,1
b633,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,7,Q,surgeon,slayer,18,4,1,1
b634,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,4,Q,executioner,slayer,7,3,0,0
b635,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,7,Q,sentinel,slayer,17,4,0,0
b636,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,8,K,executioner,slayer,20,3,0,0
b637,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,1,J,surgeon,slayer,3,0,0,0
b638,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,4,Q,executioner,slayer,14,1,1,2
b639,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,6,Q,executioner,slayer,15,1,0,0
b640,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,6,Q,surgeon,slayer,20,1,1,0
b641,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,5,Q,executioner,slayer,13,3,1,0
b642,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,6,Q,sentinel,slayer,16,2,0,0
b643,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,6,Q,sentinel,slayer,19,2,1,3
b644,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,1,J,sentinel,slayer,2,0,0,0
b645,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,11,K,executioner,slayer,32,5,0,0
b646,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,7,Q,surgeon,slayer,18,4,1,0
b647,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,7,Q,sentinel,slayer,20,2,0,1
b648,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,8,K,surgeon,slayer,22,5,1,1
b649,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,9,K,sentinel,slayer,25,5,1,1
b650,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,9,K,executioner,slayer,24,2,0,1
b651,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,9,K,surgeon,slayer,23,4,1,1
b652,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,2,J,surgeon,slayer,7,0,0,1
b653,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,6,Q,sentinel,slayer,17,2,1,0
b654,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,7,Q,executioner,slayer,21,3,1,1
b655,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,5,Q,surgeon,slayer,10,4,0,2
b656,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,4,Q,executioner,slayer,10,1,1,0
b657,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,7,Q,surgeon,slayer,18,3,0,0
b658,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,5,Q,surgeon,slayer,14,2,1,1
b659,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,9,K,surgeon,slayer,23,6,0,0
b660,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,7,Q,sentinel,slayer,20,2,1,1
b661,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,5,Q,executioner,slayer,11,3,0,1
b662,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,6,Q,sentinel,slayer,17,2,1,0
b663,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,5,Q,executioner,slayer,20,2,1,2
b664,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,7,Q,surgeon,slayer,19,5,1,2
b665,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,5,Q,executioner,slayer,11,3,0,0
b666,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,7,Q,sentinel,slayer,20,3,1,2
b667,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,9,K,executioner,slayer,24,5,1,0
b668,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,5,Q,sentinel,slayer,14,3,1,0
b669,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,6,Q,executioner,slayer,15,1,0,0
b670,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,9,K,surgeon,slayer,27,5,1,1
b671,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,4,Q,sentinel,slayer,10,1,1,0
b672,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,5,Q,executioner,slayer,14,1,1,0
b673,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,3,J,executioner,slayer,6,2,0,0
b674,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,7,Q,surgeon,slayer,18,4,1,0
b675,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,5,Q,sentinel,slayer,12,4,1,1
b676,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,4,Q,sentinel,slayer,13,1,1,2
b677,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,6,Q,sentinel,slayer,16,3,0,2
b678,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,9,K,sentinel,slayer,25,3,1,0
b679,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,6,Q,surgeon,slayer,17,2,1,0
b680,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,7,Q,surgeon,slayer,18,4,0,0
b681,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,7,Q,sentinel,slayer,19,4,1,0
b682,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,8,K,surgeon,slayer,19,4,0,0
b683,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,5,Q,executioner,slayer,16,2,1,0
b684,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,2,J,executioner,slayer,5,1,0,0
b685,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,7,Q,surgeon,slayer,18,3,1,0
b686,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,4,Q,surgeon,slayer,12,1,0,1
b687,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,5,Q,sentinel,slayer,15,2,0,0
b688,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,8,K,sentinel,slayer,19,4,1,0
b689,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,6,Q,executioner,slayer,18,1,0,0
b690,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,5,Q,surgeon,slayer,15,2,1,1
b691,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,4,Q,executioner,slayer,10,1,0,1
b692,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,8,K,sentinel,slayer,20,6,1,0
b693,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,5,Q,surgeon,slayer,13,3,1,0
b694,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,6,Q,surgeon,slayer,16,2,1,0
b695,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,9,K,sentinel,slayer,22,4,1,0
b696,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,9,K,surgeon,slayer,27,5,2,0
b697,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,5,Q,surgeon,slayer,13,2,0,0
b698,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,4,Q,sentinel,slayer,8,2,0,1
b699,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,8,K,executioner,slayer,20,4,1,0
b700,3,slayer,slayer+slayer+slayer,sentinel+surgeon+executioner,quartermaster,lost,7,Q,executioner,slayer,16,2,0,0
b701,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,3,J,executioner,bulwark,9,2,0,0
b702,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,3,J,surgeon,bulwark,8,1,1,0
b703,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,8,K,surgeon,bulwark,24,3,1,0
b704,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,10,K,sentinel,bulwark,34,7,2,1
b705,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,4,Q,executioner,bulwark,13,1,0,1
b706,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,4,Q,surgeon,bulwark,11,4,1,0
b707,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,5,Q,executioner,bulwark,14,3,0,0
b708,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,8,K,sentinel,bulwark,28,2,2,1
b709,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,4,Q,sentinel,bulwark,15,0,1,1
b710,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,6,Q,executioner,bulwark,18,2,1,2
b711,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,4,Q,sentinel,bulwark,11,2,0,1
b712,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,8,K,surgeon,bulwark,24,3,1,0
b713,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,6,Q,sentinel,bulwark,17,3,1,0
b714,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,5,Q,surgeon,bulwark,13,2,0,0
b715,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,5,Q,sentinel,bulwark,15,4,0,2
b716,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,6,Q,surgeon,bulwark,14,4,1,0
b717,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,5,Q,surgeon,bulwark,16,5,1,2
b718,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,2,J,sentinel,bulwark,6,1,0,1
b719,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,5,Q,surgeon,bulwark,16,4,1,2
b720,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,3,J,executioner,bulwark,9,1,0,1
b721,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,4,Q,executioner,bulwark,10,2,0,0
b722,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,4,Q,surgeon,bulwark,12,2,1,0
b723,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,5,Q,sentinel,bulwark,17,3,1,1
b724,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,4,Q,sentinel,bulwark,11,1,0,0
b725,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,7,Q,surgeon,bulwark,21,3,1,0
b726,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,5,Q,executioner,bulwark,13,4,1,1
b727,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,7,Q,surgeon,bulwark,21,5,1,2
b728,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,6,Q,executioner,bulwark,23,3,1,5
b729,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,5,Q,executioner,bulwark,14,3,0,0
b730,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,5,Q,executioner,bulwark,16,3,1,0
b731,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,5,Q,executioner,bulwark,17,1,0,2
b732,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,2,J,executioner,bulwark,8,1,0,0
b733,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,11,K,executioner,bulwark,32,6,1,0
b734,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,9,K,executioner,bulwark,27,5,1,0
b735,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,7,Q,sentinel,bulwark,21,3,1,0
b736,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,7,Q,executioner,bulwark,25,4,1,3
b737,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,8,K,surgeon,bulwark,25,4,1,1
b738,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,4,Q,executioner,bulwark,13,2,1,2
b739,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,3,J,executioner,bulwark,12,1,1,2
b740,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,4,Q,sentinel,bulwark,8,4,1,0
b741,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,8,K,sentinel,bulwark,24,2,1,1
b742,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,8,K,executioner,bulwark,24,5,1,1
b743,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,9,K,surgeon,bulwark,32,3,2,0
b744,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,3,J,surgeon,bulwark,6,2,1,1
b745,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,8,K,executioner,bulwark,23,5,1,1
b746,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,2,J,sentinel,bulwark,12,0,1,2
b747,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,7,Q,executioner,bulwark,21,3,1,0
b748,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,5,Q,executioner,bulwark,16,3,1,1
b749,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,5,Q,surgeon,bulwark,13,2,0,0
b750,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,4,Q,surgeon,bulwark,9,3,0,0
b751,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,8,K,surgeon,bulwark,26,4,2,2
b752,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,4,Q,surgeon,bulwark,12,2,0,1
b753,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,5,Q,surgeon,bulwark,16,1,1,0
b754,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,6,Q,executioner,bulwark,21,0,1,1
b755,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,4,Q,executioner,bulwark,10,2,1,0
b756,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,8,K,executioner,bulwark,23,4,1,0
b757,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,6,Q,executioner,bulwark,18,3,1,0
b758,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,5,Q,executioner,bulwark,14,1,0,0
b759,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,10,K,executioner,bulwark,36,4,2,2
b760,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,9,K,surgeon,bulwark,30,6,1,1
b761,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,4,Q,surgeon,bulwark,9,3,1,0
b762,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,8,K,surgeon,bulwark,22,5,0,2
b763,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,3,J,surgeon,bulwark,10,2,1,2
b764,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,2,J,sentinel,bulwark,6,1,0,1
b765,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,3,J,executioner,bulwark,9,0,0,1
b766,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,6,Q,sentinel,bulwark,19,3,1,0
b767,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,6,Q,surgeon,bulwark,17,3,1,0
b768,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,6,Q,surgeon,bulwark,20,1,1,1
b769,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,2,J,sentinel,bulwark,6,2,0,0
b770,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,4,Q,sentinel,bulwark,11,2,1,0
b771,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,3,J,surgeon,bulwark,8,1,0,1
b772,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,9,K,sentinel,bulwark,28,5,1,2
b773,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,5,Q,surgeon,bulwark,15,2,1,0
b774,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,7,Q,sentinel,bulwark,20,3,1,0
b775,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,5,Q,surgeon,bulwark,15,3,1,1
b776,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,5,Q,surgeon,bulwark,16,2,1,0
b777,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,6,Q,executioner,bulwark,17,3,1,2
b778,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,9,K,surgeon,bulwark,27,4,2,0
b779,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,5,Q,surgeon,bulwark,13,2,1,1
b780,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,4,Q,sentinel,bulwark,11,2,0,0
b781,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,5,Q,sentinel,bulwark,14,2,1,0
b782,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,8,K,executioner,bulwark,22,5,1,0
b783,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,11,K,executioner,bulwark,35,4,2,0
b784,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,2,J,sentinel,bulwark,6,0,0,0
b785,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,4,Q,executioner,bulwark,10,2,0,0
b786,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,6,Q,surgeon,bulwark,14,5,0,0
b787,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,10,K,surgeon,bulwark,31,5,1,0
b788,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,5,Q,executioner,bulwark,14,2,0,0
b789,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,4,Q,executioner,bulwark,10,2,0,0
b790,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,4,Q,executioner,bulwark,13,0,0,1
b791,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,10,K,surgeon,bulwark,33,4,1,0
b792,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,8,K,executioner,bulwark,23,4,1,0
b793,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,3,J,surgeon,bulwark,10,0,1,0
b794,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,2,J,sentinel,bulwark,9,1,1,1
b795,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,7,Q,surgeon,bulwark,20,3,1,1
b796,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,6,Q,sentinel,bulwark,22,2,1,1
b797,3,bulwark,bulwark+bulwark+bulwark,sentinel+surgeon+executioner,quartermaster,lost,6,Q,surgeon,bulwark,17,5,0,1
