runId,playerCount,lineup,personas,classes,omitted,result,defeated,lostAtRank,lostByClass,lostByPersona,turns,exactKills,jesters,yields
b874,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,8,K,executioner,slayer,23,3,2,0
b875,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,9,K,surgeon,slayer,23,4,1,0
b876,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,4,Q,sentinel,slayer,15,0,1,1
b877,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,6,Q,sentinel,slayer,16,3,0,1
b878,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,2,J,executioner,slayer,6,1,1,1
b879,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,3,J,sentinel,slayer,8,2,1,0
b880,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,2,J,surgeon,slayer,6,0,0,0
b881,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,4,Q,sentinel,slayer,13,1,2,1
b882,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,4,Q,surgeon,slayer,8,2,0,0
b883,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,4,Q,executioner,slayer,10,3,1,1
b884,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,7,Q,surgeon,slayer,23,0,3,1
b885,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,6,Q,executioner,slayer,22,2,1,4
b886,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,stalled,6,,,,1989,3,2,1969
b887,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,1,J,quartermaster,slayer,4,1,0,0
b888,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,5,Q,surgeon,slayer,13,1,1,0
b889,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,5,Q,quartermaster,slayer,17,2,2,0
b890,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,8,K,executioner,slayer,23,4,2,0
b891,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,6,Q,quartermaster,slayer,17,2,1,0
b892,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,4,Q,surgeon,slayer,8,4,0,1
b893,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,3,J,sentinel,slayer,9,2,1,1
b894,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,9,K,sentinel,slayer,30,3,2,0
b895,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,7,Q,executioner,slayer,19,4,2,0
b896,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,2,J,quartermaster,slayer,9,0,0,0
b897,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,6,Q,quartermaster,slayer,17,3,1,0
b898,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,7,Q,surgeon,slayer,19,3,0,0
b899,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,8,K,quartermaster,slayer,23,3,2,0
b900,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,7,Q,executioner,slayer,21,0,2,0
b901,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,5,Q,surgeon,bulwark,15,2,0,0
b902,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,6,Q,quartermaster,bulwark,20,1,2,0
b903,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,8,K,sentinel,bulwark,25,3,1,0
b904,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,4,Q,quartermaster,bulwark,11,1,0,0
b905,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,4,Q,executioner,bulwark,12,2,1,0
b906,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,2,J,sentinel,bulwark,6,2,1,1
b907,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,5,Q,quartermaster,bulwark,14,4,1,0
b908,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,6,Q,quartermaster,bulwark,21,4,2,1
b909,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,4,Q,executioner,bulwark,12,2,1,0
b910,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,4,Q,executioner,bulwark,11,3,1,0
b911,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,6,Q,surgeon,bulwark,19,3,2,1
b912,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,4,Q,quartermaster,bulwark,11,1,1,0
b913,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,4,Q,sentinel,bulwark,9,2,1,0
b914,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,7,Q,sentinel,bulwark,20,4,1,1
b915,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,7,Q,surgeon,bulwark,22,4,2,0
b916,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,6,Q,quartermaster,bulwark,21,3,2,3
b917,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,5,Q,surgeon,bulwark,15,1,0,1
b918,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,5,Q,quartermaster,bulwark,16,3,0,0
b919,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,5,Q,sentinel,bulwark,14,1,1,0
b920,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,3,J,executioner,bulwark,10,2,1,0
b921,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,4,Q,sentinel,bulwark,11,3,1,1
b922,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,5,Q,sentinel,bulwark,17,3,1,0
b923,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,6,Q,surgeon,bulwark,16,4,1,1
b924,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,10,K,sentinel,bulwark,37,2,4,0
b925,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,4,Q,quartermaster,bulwark,11,2,1,0
b926,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,5,Q,surgeon,bulwark,15,2,1,1
b927,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,3,J,sentinel,bulwark,10,2,1,1
b928,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,4,Q,quartermaster,bulwark,13,3,2,1
b929,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,6,Q,quartermaster,bulwark,18,2,2,2
b930,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,10,K,quartermaster,bulwark,40,4,4,3
b931,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,8,K,quartermaster,bulwark,25,4,2,0
b932,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,8,K,quartermaster,bulwark,27,6,1,0
b933,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,5,Q,sentinel,bulwark,13,3,1,0
b934,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,4,Q,executioner,bulwark,13,1,1,1
b935,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,6,Q,quartermaster,bulwark,22,2,2,2
b936,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,3,J,surgeon,bulwark,10,1,2,0
b937,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,6,Q,executioner,bulwark,19,3,1,1
b938,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,6,Q,surgeon,bulwark,16,4,1,0
b939,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,8,K,sentinel,bulwark,27,2,3,1
b940,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,5,Q,quartermaster,bulwark,15,3,1,2
b941,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,6,Q,executioner,bulwark,16,3,1,0
b942,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,5,Q,executioner,bulwark,16,1,1,0
b943,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,4,Q,surgeon,bulwark,14,3,2,1
b944,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,7,Q,sentinel,bulwark,27,4,3,2
b945,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,6,Q,surgeon,bulwark,20,2,2,0
b946,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,4,Q,surgeon,bulwark,14,1,1,1
b947,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,8,K,executioner,bulwark,27,0,2,2
b948,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,7,Q,quartermaster,bulwark,21,5,2,1
b949,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,4,Q,sentinel,bulwark,12,1,1,2
b950,4,bulwark,bulwark+bulwark+bulwark+bulwark,sentinel+surgeon+quartermaster+executioner,,lost,6,Q,quartermaster,bulwark,22,3,2,0
b951,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,won,12,,,,41,3,3,2
b952,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,won,12,,,,46,4,5,2
b953,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,6,Q,sentinel,hoarder,17,4,2,0
b954,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,2,J,surgeon,hoarder,4,2,0,0
b955,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,5,Q,sentinel,hoarder,10,4,1,0
b956,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,5,Q,executioner,hoarder,14,2,1,0
b957,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,6,Q,quartermaster,hoarder,21,4,3,1
b958,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,3,J,sentinel,hoarder,9,2,2,0
b959,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,4,Q,sentinel,hoarder,14,2,2,2
b960,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,5,Q,executioner,hoarder,13,4,1,0
b961,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,6,Q,executioner,hoarder,19,2,1,1
b962,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,10,K,executioner,hoarder,32,4,4,2
b963,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,11,K,surgeon,hoarder,45,5,4,2
b964,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,4,Q,executioner,hoarder,10,3,1,0
b965,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,won,12,,,,44,7,3,1
b966,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,3,J,quartermaster,hoarder,8,1,1,1
b967,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,5,Q,quartermaster,hoarder,11,2,2,0
b968,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,3,J,executioner,hoarder,9,3,2,1
b969,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,10,K,executioner,hoarder,34,5,4,1
b970,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,4,Q,quartermaster,hoarder,13,2,1,4
b971,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,5,Q,quartermaster,hoarder,16,2,1,1
b972,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,3,J,executioner,hoarder,12,1,1,2
b973,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,6,Q,sentinel,hoarder,19,4,2,0
b974,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,6,Q,quartermaster,hoarder,18,3,2,1
b975,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,3,J,quartermaster,hoarder,8,0,0,1
b976,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,8,K,executioner,hoarder,23,1,2,0
b977,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,5,Q,quartermaster,hoarder,16,2,2,1
b978,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,8,K,executioner,hoarder,24,6,1,1
b979,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,7,Q,surgeon,hoarder,19,4,2,0
b980,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,5,Q,executioner,hoarder,13,1,0,0
b981,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,6,Q,executioner,hoarder,17,3,1,1
b982,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,5,Q,sentinel,hoarder,12,2,1,0
b983,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,4,Q,executioner,hoarder,13,4,1,3
b984,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,8,K,surgeon,hoarder,28,2,2,1
b985,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,5,Q,surgeon,hoarder,14,3,1,0
b986,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,5,Q,surgeon,hoarder,15,3,2,1
b987,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,5,Q,quartermaster,hoarder,14,1,0,0
b988,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,11,K,quartermaster,hoarder,42,4,4,1
b989,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,7,Q,sentinel,hoarder,22,4,1,0
b990,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,5,Q,sentinel,hoarder,16,2,2,1
b991,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,10,K,sentinel,hoarder,38,4,3,1
b992,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,6,Q,executioner,hoarder,22,4,2,1
b993,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,2,J,surgeon,hoarder,7,1,1,0
b994,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,5,Q,executioner,hoarder,15,4,1,4
b995,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,5,Q,quartermaster,hoarder,14,3,1,0
b996,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,5,Q,quartermaster,hoarder,14,2,0,0
b997,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,3,J,sentinel,hoarder,6,2,0,0
b998,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,5,Q,executioner,hoarder,18,2,1,3
b999,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,6,Q,executioner,hoarder,19,5,2,0
b1000,4,hoarder,hoarder+hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel+executioner,,lost,5,Q,surgeon,hoarder,15,4,1,1
b1001,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,6,Q,quartermaster,sniper,21,4,2,1
b1002,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,11,K,surgeon,sniper,37,8,2,2
b1003,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,10,K,quartermaster,sniper,31,8,3,0
b1004,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,6,Q,quartermaster,sniper,16,4,1,1
b1005,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,6,Q,executioner,sniper,17,3,1,0
b1006,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,7,Q,surgeon,sniper,20,5,1,0
b1007,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,5,Q,surgeon,sniper,15,4,1,1
b1008,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,2,J,executioner,sniper,7,1,1,1
b1009,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,5,Q,sentinel,sniper,12,4,1,0
b1010,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,8,K,executioner,sniper,23,6,1,0
b1011,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,7,Q,surgeon,sniper,22,5,2,0
b1012,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,5,Q,executioner,sniper,17,3,2,2
b1013,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,4,Q,executioner,sniper,13,3,2,1
b1014,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,3,J,executioner,sniper,9,3,2,0
b1015,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,10,K,executioner,sniper,27,8,1,0
b1016,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,3,J,executioner,sniper,8,3,1,0
b1017,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,8,K,sentinel,sniper,25,6,2,0
b1018,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,9,K,quartermaster,sniper,25,7,2,0
b1019,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,2,J,quartermaster,sniper,4,1,0,0
b1020,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,8,K,sentinel,sniper,21,6,2,0
b1021,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,5,Q,quartermaster,sniper,13,5,1,0
b1022,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,9,K,executioner,sniper,30,6,2,0
b1023,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,2,J,surgeon,sniper,5,2,1,0
b1024,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,6,Q,surgeon,sniper,18,5,2,0
b1025,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,5,Q,surgeon,sniper,16,3,2,0
b1026,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,8,K,sentinel,sniper,22,6,1,1
b1027,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,5,Q,quartermaster,sniper,14,5,1,0
b1028,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,5,Q,executioner,sniper,16,4,1,1
b1029,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,9,K,sentinel,sniper,28,4,2,0
b1030,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,9,K,quartermaster,sniper,29,7,2,0
b1031,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,10,K,sentinel,sniper,27,4,1,0
b1032,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,6,Q,surgeon,sniper,18,4,1,1
b1033,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,6,Q,executioner,sniper,22,4,2,0
b1034,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,4,Q,quartermaster,sniper,10,3,0,0
b1035,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,7,Q,sentinel,sniper,22,5,3,2
b1036,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,9,K,quartermaster,sniper,27,7,2,1
b1037,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,4,Q,surgeon,sniper,8,4,0,0
b1038,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,6,Q,executioner,sniper,18,5,1,2
b1039,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,3,J,quartermaster,sniper,11,2,1,0
b1040,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,4,Q,quartermaster,sniper,10,4,1,0
b1041,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,7,Q,executioner,sniper,19,4,2,0
b1042,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,7,Q,sentinel,sniper,22,6,2,2
b1043,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,4,Q,sentinel,sniper,11,3,1,0
b1044,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,5,Q,sentinel,sniper,12,4,0,0
b1045,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,8,K,executioner,sniper,24,5,1,1
b1046,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,3,J,sentinel,sniper,6,2,0,0
b1047,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,6,Q,sentinel,sniper,17,4,2,0
b1048,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,4,Q,quartermaster,sniper,12,2,1,0
b1049,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,8,K,quartermaster,sniper,23,4,2,1
b1050,4,sniper,sniper+sniper+sniper+sniper,executioner+quartermaster+sentinel+surgeon,,lost,4,Q,surgeon,sniper,11,4,1,0
b1051,4,steady,steady+steady+steady+steady,sentinel+executioner+quartermaster+surgeon,,lost,4,Q,executioner,steady,14,2,1,2
b1052,4,steady,steady+steady+steady+steady,sentinel+executioner+quartermaster+surgeon,,lost,5,Q,quartermaster,steady,12,4,0,0
b1053,4,steady,steady+steady+steady+steady,sentinel+executioner+quartermaster+surgeon,,lost,5,Q,quartermaster,steady,16,4,2,1
b1054,4,steady,steady+steady+steady+steady,sentinel+executioner+quartermaster+surgeon,,lost,6,Q,surgeon,steady,14,5,0,0
b1055,4,steady,steady+steady+steady+steady,sentinel+executioner+quartermaster+surgeon,,lost,2,J,executioner,steady,4,1,0,0
b1056,4,steady,steady+steady+steady+steady,sentinel+executioner+quartermaster+surgeon,,lost,9,K,sentinel,steady,29,5,2,0
b1057,4,steady,steady+steady+steady+steady,sentinel+executioner+quartermaster+surgeon,,lost,5,Q,executioner,steady,15,4,1,1
b1058,4,steady,steady+steady+steady+steady,sentinel+executioner+quartermaster+surgeon,,lost,6,Q,surgeon,steady,19,3,1,1
b1059,4,steady,steady+steady+steady+steady,sentinel+executioner+quartermaster+surgeon,,lost,6,Q,executioner,steady,15,3,2,0
b1060,4,steady,steady+steady+steady+steady,sentinel+executioner+quartermaster+surgeon,,lost,9,K,executioner,steady,28,5,3,0
b1061,4,steady,steady+steady+steady+steady,sentinel+executioner+quartermaster+surgeon,,lost,7,Q,executioner,steady,21,2,1,1
b1062,4,steady,steady+steady+steady+steady,sentinel+executioner+quartermaster+surgeon,,lost,5,Q,sentinel,steady,15,1,2,0
